years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2024,309762.4058702252,257841.03719018627,51921.368680038744,21428506.0,14826824.667725248,5347459.610329993,2833.166394606749,2557.3448223479795,1096.004923863423,1576.6122285401984,7421120.01563861,7295831.973033688,1374.0
2025,270413.2349811709,235495.5087361754,34917.72624499541,20839923.0,15032511.350381691,5728034.793955649,2649.753077607358,1983.216476224716,849.9499183820237,2672.617152403628,7042312.441733212,6833765.388036746,1283.0
2026,296815.2487034558,265302.94844064256,31512.300262813267,20399820.0,15196485.418770801,6001997.972488855,3000.0634590456016,1854.8271543251465,794.9259232822046,3522.567070785644,9008084.651987495,8810317.295228,1238.0
2027,525126.9006111966,488969.52603175165,36157.37457944451,19902536.0,15342742.376369819,6350478.951481913,5355.165639575658,2100.0444213319133,900.0190377136771,4317.492994067842,21237301.54949141,20770828.197878264,1201.0
2028,395560.54292138177,326008.89779569814,69551.64512568366,18019521.0,16745343.112957485,6826006.04925465,3729.460833883813,3748.6159477029396,1606.5496918726903,5217.512031781511,12255195.128064634,12132304.169419078,1303.0
2029,335118.7452535415,289067.8660042632,46050.879249278245,17536969.0,16959698.70843748,7090940.996764494,3382.6585965689023,2610.6225837186757,1118.838250165138,6824.061723654226,11218689.432574457,11033292.982844582,1176.0
2030,284882.47027452855,244193.4749645764,40688.995309952064,16866307.0,17331047.78340876,7387267.55541984,2963.0637651723064,2367.8610175982453,1014.7975789706708,7942.899973819339,8478009.117393088,8375318.825861516,1288.0
2031,318375.70995172294,285340.6174376948,33035.09251402813,16310961.0,17598144.05233083,7673073.222732715,3407.803883929781,2074.144635620625,888.9191295516898,8957.697552790001,11142683.041348243,10944019.419648938,1219.0
2032,539475.2365838067,499148.4460559546,40326.79052785239,15681330.0,18062864.622273408,7834970.852582911,5889.82131166073,2385.4627187508618,1022.3411651789413,9846.61668234174,22793935.65719032,22594106.558303744,1371.0
2033,885801.1158313841,815173.2460146681,70627.86981671551,15090554.0,18375238.618066285,8108096.0402579475,9411.326255374124,4122.8749181625035,1766.9463934982198,10868.957847520694,41514574.5845861,41276631.27687072,1156.0
2034,769732.0863615375,653290.6426779141,116441.44368362319,14442721.0,18769397.715745103,8352846.575934577,7750.049419103888,6587.928378761903,2823.397876612249,12635.904241018918,32382430.99306679,32145247.095519323,1321.0
2035,292889.2510264299,198742.1878986722,94147.06312775772,13729775.0,19200195.992104407,8627723.416018084,2551.66666161931,5425.034593372718,2325.014825731166,15459.302117631156,6512123.681286904,6468333.308096487,1258.0
2036,141620.70919643712,113667.34947090776,27953.35972552939,13084472.0,19619296.67395057,8851847.067510352,1540.710054369259,1786.1666631335022,765.4999984857868,17784.31694336233,722633.8567014145,708550.2718462953,1399.0
2037,164406.18329170468,151431.0698156982,12975.113476006432,12548687.0,19986450.465838406,9019473.59350412,2030.6716388317245,1078.4970380584791,462.21301631077915,18549.816941848036,3670549.638430121,3568358.194158565,1317.0
2038,320612.8721581223,301200.85660990945,19412.01554821269,11601256.0,20682668.704060677,9269167.683642859,3884.3761562827367,1421.4701471822018,609.201491649513,19012.02995815883,13750372.71308357,13466880.781413741,1191.0
2039,265989.9882470317,223235.5057525575,42754.48249447395,11089616.0,20958147.337684534,9501866.728915041,3005.410343989717,2719.0633093979395,1165.3128468848283,19621.23144980843,9238051.656417621,9112051.719948528,1183.0
2040,393746.9792612925,362048.9030797086,31698.076181583678,10429502.0,21430361.216265205,9687148.439990332,4821.500702455898,2103.7872407927825,901.623103196908,20786.544296693144,18161777.147698395,17867503.512279518,1248.0
2041,290925.08411103045,239189.4414424098,51735.642668620814,9741548.0,21922729.181021333,9878399.989631843,3292.633177248773,3375.0504917191483,1446.4502107367732,21688.167399890153,9670210.962003523,9558165.886243992,1381.0
2042,290776.87924330623,256515.79175035498,34261.087492951236,9149056.0,22280710.002760306,10110125.776820188,3548.223058671425,2304.843224074155,987.789953174632,23134.617610626858,11889603.363849804,11791115.293357156,1190.0
2043,123360.37564493275,85992.22083922247,37368.1548057103,8570086.0,22566282.46930695,10400419.11244583,1255.0,2483.756141069989,1064.466917601423,24122.407563801527,0.0,0.0,1255.0
2044,168234.82450152945,158389.16052057323,9845.663980956246,7952775.0,22955903.8103572,10627267.771395447,2249.048980569118,878.5000000000001,376.49999999999994,25186.874481402956,5231767.207033486,5085244.902845615,1232.0
2045,164769.44242387853,142991.3105768994,21778.131846979115,7215806.0,23471677.811021477,10846713.721750688,2089.531916735345,1574.334286398377,674.7146941707338,25563.374481402963,4317098.257766449,4217659.583676727,1246.0
2046,328313.7741361566,308413.81443496956,19899.95970118723,6599045.0,23841386.09404943,11092150.906806046,4360.756558692406,1462.672341714736,626.8595750206033,26238.08917557362,16270835.770234907,15798782.79346196,1201.0
2047,514059.5289244056,468779.9345997168,45279.59432468852,6078577.0,24131526.474894438,11318636.920257077,6540.836342609,3052.5295910846885,1308.2269676077176,26864.948750594336,26404753.975872137,26144181.71304502,1312.0
2048,647671.7603696453,577218.9797902468,70452.78057939836,5477462.0,24474345.909671683,11570807.65470579,8097.80767428194,4578.585439826272,1962.250902782699,28173.175718201994,34181162.58427246,33949038.37140965,1308.0
2049,622077.5525866668,535295.9970948211,86781.55549184573,5006433.0,24675158.492178604,11833384.290988447,7694.803448885213,5668.465371997336,2429.342302284568,30135.426620984697,31833228.846795063,31634017.244425856,1368.0
2050,232606.0182745603,152263.7267206498,80342.2915539105,4470746.0,24909482.158101,12127581.923259906,2388.8570925500794,5386.362414219647,2308.441034665563,32564.76892326935,6261441.886092898,6209285.462750358,1147.0
2051,149693.11637867114,127314.31470619024,22378.80167248092,4076895.0,25020157.707201954,12408822.517066324,2015.5798326564845,1672.1999647850541,716.6571277650232,34873.2099579349,4513165.996557596,4412899.163282423,1133.0
2052,120349.67186101472,101761.44282202481,18588.229038989874,3629922.0,25107773.903672196,12766643.740763512,1661.4419911511986,1410.9058828595437,604.6739497969432,35589.86708569991,2262288.3828869886,2197209.9557560133,1222.0
2053,160055.53132897557,146218.11229780625,13837.419031169473,3331938.0,25135973.23204836,13035266.602440407,2315.8534197094978,1163.009393805842,498.43259734536247,36194.541035496695,5840999.762214815,5539267.098547486,1208.0
2054,231808.5310644204,210027.28296330877,21781.24810111175,2889306.0,25296562.593427278,13315444.387641896,3351.399912151545,1621.0973937966573,694.756025912851,36692.97363284225,10683121.462839413,10231999.560757698,1305.0
2055,109067.0167577389,77605.71686597819,31461.299891760646,2448891.0,25394072.15163834,13655559.429518688,1303.0778228711333,2345.9799385060896,1005.4199736454668,37387.72965875521,385952.1090875517,375389.1143556835,1228.0
2056,204981.36865267702,194818.47963209465,10162.889020582441,2164771.0,25349264.314184755,13983635.224362226,3091.5189075816425,912.1544760097962,390.9233468613396,38393.14963240059,9895376.645530047,9532594.53790825,1185.0
2057,187981.97332390855,158450.0925558585,29531.88076804992,1846543.0,25396430.65470352,14252061.364935864,2631.559407167384,2164.0632353071564,927.4556722744899,38784.07297926191,6747365.655076414,6447797.03583696,1342.0
2058,282011.9207425352,258010.82322821207,24001.09751432299,1527763.0,25366735.307671145,14598482.279174939,4230.255264476604,1842.0915850171755,789.4678221502202,39711.5286515364,15417198.190618351,14901276.322382925,1250.0
2059,276908.5637158312,236720.13287356545,40188.430842265574,1229209.0,25388318.53268109,14871803.798900442,3981.444072624084,2961.178685133591,1269.0765793429744,40500.99647368671,14182051.858766217,13707220.363120383,1240.0
2060,293022.9359352037,256013.44001402732,37009.49592117632,846380.0,25410443.34790008,15229068.546809802,4313.749741999693,2787.010850836861,1194.4332217872202,41770.07305302941,15911159.664510725,15308748.709998567,1252.0
2061,293108.2796133724,252396.147871157,40712.13174221523,626204.0,25333966.2886606,15521964.192172062,4313.425113770904,3019.6248193997894,1294.1249225999068,42964.506274816646,15934902.841771167,15457125.568854494,1222.0
2062,242906.90198530047,202587.2287561709,40319.67322912958,547321.0,25128827.52485314,15802266.53867038,3550.5887445557164,3019.3975796396367,1294.0275341312752,44258.631197416486,12798514.731790261,12337943.722778592,1083.0
2063,297297.8379432308,264979.33084349876,32318.507099731993,431669.0,24852205.019883797,16191569.342079317,4590.567223052119,2485.412121189002,1065.1766233667147,45552.65873154806,18035614.805250682,16962836.11526057,1198.0
2064,394786.3149589595,351883.7938103139,42902.52114864568,314873.0,24641826.93652192,16514742.000700511,6050.15260312054,3213.397056136475,1377.1701669156316,46617.83535491473,25446983.489687614,24190763.015602663,1212.0
2065,579698.8035778364,522471.624835311,57227.17874252523,263665.0,24442694.466494147,16759697.31812525,8845.347054885939,4235.106822184376,1815.0457809361565,47995.00552183019,39422337.33783435,37761735.27442959,1293.0
2066,248084.9422565794,162920.8695015589,85164.07275502033,205987.0,24234012.649058662,17017839.788505908,3061.140988068535,6191.742938420175,2653.6041164657813,49810.05130276642,8598971.239351511,8305704.940342649,1400.0
2067,83782.52072277041,58202.85436504334,25579.666357727,179049.0,23967698.737298,17308786.582622975,1149.3674667561493,2142.7986916479595,918.342296420559,52463.6554192323,7295.0717115841635,6837.333780764853,1148.0
2068,66791.38466438097,59262.38014666021,7529.004517720721,135751.0,23613345.69326074,17705879.25919341,1209.873650699295,804.5572267293078,344.81024002684643,53381.99771565269,191357.7436670611,164368.25349646067,1177.0
2069,77970.94254294127,70446.08584516114,7524.856697780081,85850.0,23311948.10825825,18056624.970545255,1449.9925876177347,846.9115554895047,362.9620952097889,53726.807955679724,599706.441987026,519962.9380886518,1346.0
2070,129296.85254539315,120159.52071489302,9137.331830500054,54515.0,23050441.19332262,18348749.892893277,2368.6778948146807,1014.9948113324082,434.99777628531905,54089.770050889434,5921587.748814829,4983389.474073378,1372.0
2071,186272.2267584521,168323.39790792298,17948.82885052894,24746.0,22803174.804969776,18624125.603351224,3282.2101291565136,1658.07452637027,710.6033684444,54524.76782717486,11307857.312985903,9901050.645782644,1302.0
2072,136985.48821994045,110339.53871991005,26645.949500030423,19162.0,22508726.98529302,18921585.4062594,2249.5999563374203,2297.5470904095578,984.6630387469511,55235.37119561926,5546356.970925243,4937999.781687109,1262.0
2073,175957.18064015722,158674.2540058777,17282.926634279353,16360.0,22224754.18230161,19206796.36695909,3161.040478387112,1574.7199694361955,674.8799869012261,56220.03423436601,11278100.986960353,9980202.391935585,1165.0
2074,256578.8572458633,230707.78716992788,25871.0700759354,7625.0,21914584.430757523,19523255.07802486,4500.37462478704,2212.728334870988,948.3121435161368,56894.91422126747,19169025.015392296,16686873.123935224,1163.0
2075,363862.9557624925,325173.7695308363,38689.18623165642,2559.0,21601179.201596376,19837984.151369598,6238.263610850247,3150.262237350925,1350.1123874361158,57843.22636478343,27028286.317435168,24466318.05425126,1345.0
2076,271659.59248672536,216216.2319502398,55443.36053648542,1749.0,21357020.473465063,20077542.41457904,4255.552557380646,4366.784527595162,1871.4790832550693,59193.33875221946,17536064.409229144,15982762.786903372,1059.0
2077,192832.84949255706,155027.57153382315,37805.27795873386,539.0,21079786.354091257,20352325.981395625,3205.357470831323,2978.88679016648,1276.6657672142023,61064.81783547443,10970364.309821835,10196787.354156556,1166.0
2078,310075.85253585945,283571.2023769852,26504.650158874305,183.0,20794258.7141676,20635750.602589108,5615.463305311019,2243.750229581916,961.6072412494005,62341.48360268898,24968297.208348583,21927316.52655505,1230.0
2079,218992.33736423135,169341.28819698922,49651.04916724217,0.0,20509428.78761447,20915960.05018998,3536.7960716572943,3930.824313717693,1684.638991593303,63303.090843938284,12699333.009818716,11253980.358286424,1286.0
2080,159130.24667966305,129829.59093848847,29300.655741174553,0.0,20250106.362154126,21172546.07008562,2855.9123368335554,2475.7572501600966,1061.0388214971838,64987.72983553131,9282349.92528134,7999561.684167861,1256.0
2081,139943.16741087838,118362.92294097652,21580.24446990185,0.0,19977566.77297542,21443076.448515028,2596.1962888077287,1999.1386357835095,856.7737010500679,66048.76865702869,8678156.744044071,7230981.444038652,1150.0
2082,199085.07169161856,178874.71899120967,20210.352700408966,0.0,19509322.02983859,21909452.027338,3828.731629960249,1817.3374021654174,778.8588866423228,66905.54235807862,15061647.049951034,12803658.149801292,1268.0
2083,157336.1103345852,126154.44316355811,31181.667171027148,0.0,19135351.00984849,22280475.315698165,2871.0254749621927,2680.112140972179,1148.619488988078,67684.40124472091,9001774.409104588,7800127.374810929,1311.0
2084,130823.04830018675,109683.02269063385,21140.025609552915,0.0,18581798.682889096,22832055.813749284,2566.9577702080096,2009.7178324735187,861.3076424886534,68833.02073370897,7980898.875000791,6529788.851039983,1261.0
2085,148037.7815576108,129973.81972234769,18063.96183526308,0.0,18048213.31482018,23363956.224048015,2941.1322248812457,1796.8704391455979,770.0873310623988,69694.32837619806,10859850.127336504,8915661.124406157,1158.0
2086,146167.2674721774,123353.73665367818,22813.530818499163,0.0,17632708.581500866,23777324.89026824,2838.4373161672834,2058.792557416873,882.339667464373,70464.41570726034,10172998.677976308,8572186.58083637,1124.0
2087,141216.9689106313,119549.46584047729,21667.503070153998,0.0,17190619.31675064,24217345.739707533,2824.9456483218946,1986.9061213171037,851.5311948501885,71346.75537472447,9857974.39872812,8259728.2416095575,1173.0
2088,116607.4024452233,95985.28405852757,20622.11838669567,0.0,15413682.865678344,25992284.002781846,2411.9909339634623,1977.461953825332,847.4836944965673,72198.28656957483,7291097.453872205,5804954.669817358,1251.0
2089,128685.93828766825,113158.32486025292,15527.613427415292,0.0,14978298.020398619,26426240.85712755,2788.3981426817522,1688.3936537744369,723.5972801890432,73045.770264071,9942707.846829897,7856990.713408729,1217.0
2090,98144.83484539388,79208.54968915177,18936.285156242087,0.0,14344220.392437492,27058435.595765762,2081.4677024573493,1951.8786998772362,836.5194428045269,73769.36754426028,5364288.88386848,4302338.512286781,1221.0
