years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2024,325619.0597673296,293869.31719271105,31749.74257461859,21428506.0,14829325.264979845,5347603.145546289,2723.5907076463477,1193.602460539785,511.54391165991086,1367.833095412171,6974171.846742156,6747953.538231827,1374.0
2025,488511.0134496174,437859.9959509056,50651.01749871159,20839923.0,15035042.533815546,5728259.39615666,3980.7342263234405,1906.5134953524532,817.0772122939059,1879.3770070720775,13920857.353763545,13488671.13161725,1283.0
2026,824702.0584185832,745676.2529259222,79025.80549266157,20399820.0,15197621.59788652,6002286.597859468,6608.306442632316,2786.513958426424,1194.2202678970355,2696.4542193659713,27264656.976085734,26851532.213161457,1238.0
2027,469987.5035552225,332278.7875688138,137708.71598640835,19902536.0,15340294.596178975,6350743.293315488,3184.7445432737,4625.8145098425775,1982.4919327896798,3890.6744872630034,10027815.991769299,9918722.716368452,1201.0
2028,492335.37061121897,432121.08320590365,60214.287405315554,18019521.0,16745014.738721704,6826321.406229495,4100.8999880429965,2229.32118029159,955.42336298211,5873.166420052734,14174314.95015621,13989499.94021494,1303.0
2029,578542.6725535612,499353.1052778247,79189.56727573664,17536969.0,16959018.586998824,7091236.663924145,4762.443265209814,2870.629991630092,1230.2699964128906,6828.58978303482,18223346.578660153,17932216.326049186,1176.0
2030,724754.8535359697,632544.2363542224,92210.61718174783,16866307.0,17328975.816072904,7387575.089498261,6065.1472624552025,3333.710285646876,1428.7329795629482,8058.859779447722,24111142.98720593,23885736.31227599,1288.0
2031,801859.1260169793,685589.2114733717,116269.91454360778,16310961.0,17593058.834734328,7673291.923574291,6558.066956391949,4245.603083718657,1819.5441787365696,9487.592759010628,26959141.033804037,26695334.781959623,1219.0
2032,309078.84614827065,181380.4127777738,127698.4333704967,15681330.0,18054718.91604849,7835099.77921844,1981.6397898153339,4590.64686947435,1967.4200869175838,11307.136937747238,3069553.42290278,3053198.949076651,1371.0
2033,237572.67553617034,207662.58828351044,29910.08725265974,15090554.0,18371124.8306583,8108101.2309058495,2223.541838284598,1387.1478528707264,594.4919369445995,13274.557024664755,5412059.446577546,5337709.191423036,1156.0
2034,449864.5430123237,413724.9326310459,36139.61038127784,14442721.0,18772363.038108002,8352951.487205728,4267.082455667936,1556.479286799226,667.0625514853781,13869.048961609435,15041557.814309282,14730412.27833983,1321.0
2035,325805.5952304707,250902.40369973585,74903.1915307348,13729775.0,19206553.022835705,8627920.414662601,2694.0686939012944,2986.957718967575,1280.1247367003834,14536.111513094818,7267139.914130283,7180343.469506481,1258.0
2036,491137.10342295823,445637.58056557225,45499.52285738648,13084472.0,19625404.537244763,8852150.831559662,4695.051281711578,1885.8480857309032,808.2206081703866,15816.236249795182,16799715.307131916,16480256.408557901,1399.0
2037,643528.0463930453,561620.7924112072,81907.25398183832,12548687.0,19989304.891199008,9019876.506072994,5905.384502670862,3286.535897198124,1408.515384513477,16624.456857965473,23288914.958733015,22941922.513354298,1317.0
2038,300792.0726745143,196164.80148590653,104627.27118860789,11601256.0,20681669.939418323,9269552.36085488,2216.195833622362,4133.769151869588,1771.6153508012608,18032.972242479085,5171271.9503338095,5125979.168111808,1191.0
2039,270885.6227478838,235265.44633143593,35620.17641644811,11089616.0,20958747.363013174,9502320.820239311,2657.296161023205,1551.3370835356566,664.8587500867113,19804.587593280252,7475706.835889643,7371480.805116095,1183.0
2040,298253.0459605874,255159.387218538,43093.65874204942,10429502.0,21431251.162783124,9687660.724308318,2928.9672925107207,1860.1073127162524,797.188848306966,20469.44634336699,8573438.51657908,8404836.462553563,1248.0
2041,351530.87456425605,305089.2386161486,46441.63594810738,9741548.0,21925491.770160213,9878933.224230302,3472.109287889988,2050.277104757497,878.6901877532155,21266.63519167391,10628691.746329354,10455546.439449849,1381.0
2042,570814.8752327354,514184.98917338776,56629.886059347096,9149056.0,22283212.552484166,10110739.430926977,5707.88479128969,2430.476501522992,1041.632786366999,22145.325379427162,22792991.340768203,22589423.956448533,1190.0
2043,197245.24480556656,99969.59984200435,97275.64496356231,8570086.0,22566582.24646756,10401075.876468414,1255.0,3995.5193539027828,1712.365437386907,23186.958165794193,0.0,0.0,1255.0
2044,212066.2561709774,196681.541775115,15384.714395862427,7952775.0,22956138.8119851,10627989.310950741,2328.9150308183775,878.5000000000001,376.49999999999994,24899.323603181147,5642598.776828999,5484575.154091929,1232.0
2045,354046.2366104763,318599.04977130337,35447.18683917329,7215806.0,23471746.72334672,10847521.484558327,3715.1671046051606,1630.240521572874,698.6745092455135,25275.823603181147,12633358.043873511,12345835.523025937,1246.0
2046,278298.0751163156,218320.81845819208,59977.256658123304,6599045.0,23839878.801934347,11092909.23886603,2668.175091714368,2600.616973223629,1114.5501313815494,25974.49811242651,7490214.7717595305,7335875.458571894,1201.0
2047,147321.4283629795,106444.7981450704,40876.63021790916,6078577.0,24131710.5163389,11319396.547358938,1312.0,1867.7225642000571,800.4525275143103,27089.048243808207,0.0,0.0,1312.0
2048,208182.96241698117,189905.63820876638,18277.324208214923,5477462.0,24479730.746297922,11571595.324380178,2323.713238428176,918.3999999999967,393.60000000000014,27889.50077132236,5182661.259344928,5078566.192140929,1308.0
2049,230165.9683508124,194924.9147301948,35241.05362061746,5006433.0,24686144.02256736,11834345.361292157,2488.0386406337375,1626.5992668997276,697.1139715284526,28283.10077132252,5676885.676602714,5600193.203168638,1368.0
2050,256118.8140692349,220218.2920887864,35900.52198044852,4470746.0,24925408.013001114,12128809.38011858,2808.789936038429,1741.627048443612,746.4115921901217,28980.214742850832,8491808.647258284,8308949.68019207,1147.0
2051,306711.8076100361,264885.18706133985,41826.62054869641,4076895.0,25035374.428748034,12410339.174435772,3359.904145597058,1966.1529552268923,842.6369808115236,29726.62633504097,11398973.634388626,11134520.727985367,1133.0
2052,290895.94184484746,239489.94329996404,51405.99854488322,3629922.0,25121255.383280445,12768551.315757701,3118.288261531582,2351.932901917953,1007.9712436791166,30569.263315852666,9687387.13600184,9481441.307657942,1222.0
2053,417573.7576838985,371424.79425597144,46148.963427927454,3331938.0,25147842.57374445,13037332.131087147,4670.913691623483,2182.8017830721174,935.486478459471,31577.23455953161,17877300.179025177,17314568.458117448,1208.0
2054,224465.35462957478,150604.87982669898,73860.4748028759,2889306.0,25305945.207256705,13317641.58388328,2084.983136023865,3269.6395841364288,1401.2741074870366,32512.721037991276,4001620.005315176,3899915.680119385,1305.0
2055,345946.4720295064,318068.0705868697,27878.40144263662,2448891.0,25404469.946252853,13658007.861751068,4093.16509457898,1459.4881952167118,625.494940807159,33913.995145478264,14850592.102664124,14325825.472894814,1228.0
2056,253908.18427751967,190674.58044649556,63233.60383102403,2164771.0,25356709.81655512,13986245.87889198,2581.323664316965,2865.215566205276,1227.9495283736903,34539.49008628539,7164781.004915709,6981618.321584788,1185.0
2057,201004.5130040634,163350.69430711961,37653.818696943854,1846543.0,25404221.68913969,14254836.682643268,2265.3222710409314,1806.9265650218638,774.3970992950881,35767.439614659124,4810073.948142742,4616611.355204667,1342.0
2058,136371.28210432027,104763.08293807541,31608.19916624486,1527763.0,25374681.8151099,14601468.537958795,1538.357432133601,1585.725589728647,679.5966813122792,36541.83671395408,1497269.5000044322,1441787.1606680148,1250.0
2059,101287.41092797954,82526.48611485999,18760.92481311952,1229209.0,25398736.474233545,14875010.52140327,1255.2315232418496,1076.8502024935174,461.50722964007997,37221.43339526651,80517.23977296006,76157.61620926719,1240.0
2060,108286.14047510218,94616.48213133814,13669.658343763998,846380.0,25423234.96070184,15232627.806972336,1418.0920542738816,878.6620662692964,376.5694569725554,37682.94062490662,914958.4005066779,830460.271369446,1252.0
2061,95537.41412913299,78779.10718543989,16758.30694369312,626204.0,25349236.018366486,15525941.132859068,1226.705841105961,992.6644379917202,425.4276162821668,38059.51008187892,25230.64189336665,23529.205529820254,1222.0
2062,182110.6907827597,168974.8211022731,13135.869680486496,547321.0,25146530.436023615,15806897.014676573,2428.7521631663667,858.694088774178,368.0117523317894,38484.93769816122,7312041.050015449,6728760.815831881,1083.0
2063,108572.8073065489,76152.78304145414,32420.02426509479,431669.0,24870480.500012785,16196748.198524127,1198.0,1700.1265142164602,728.6256489499091,38852.94945049291,0.0,0.0,1198.0
2064,140070.7584335157,127059.06308693552,13011.695346580194,314873.0,24662915.855897494,16520499.842639454,1929.1198165102446,838.6000000000031,359.40000000000043,39581.575099443035,4019878.062739491,3585599.08255125,1212.0
2065,217234.78481235757,193256.19360818312,23978.591204174427,263665.0,24467313.153500568,16766046.42521987,2867.9117862585695,1350.383871557184,578.7359449530769,39940.97509944276,8751516.19259141,7874558.931292793,1293.0
2066,275058.5542591743,236703.6069286169,38354.94733055776,205987.0,24263851.277577743,17024946.38935649,3531.44683476534,2007.538250381006,860.3735358775683,40519.711044396085,11468901.245435236,10657234.173826693,1400.0
2067,416332.81357060216,368623.14035601035,47709.673214591574,179049.0,23996281.44481753,17316678.795521725,5264.107314526911,2472.0127843357473,1059.434050429604,41380.084580273426,21899348.094786204,20580536.572634574,1148.0
2068,272356.62435257947,195190.48325564948,77166.14109693006,135751.0,23637057.316347748,17714536.270434715,3004.1614156865953,3684.8751201688183,1579.232194358071,42439.518630703045,9767539.810792143,9135807.078432972,1177.0
2069,116693.16302976696,76551.29591407921,40141.86711568771,85850.0,23333262.003805704,18065884.47590497,1346.0,2102.9129909806084,901.2484247059803,44018.75082506136,0.0,0.0,1346.0
2070,102325.17214708374,89718.35619277752,12606.81595430617,54515.0,23071328.25711927,18358540.222591404,1572.3687460532542,942.2000000000021,403.80000000000143,44919.99924976734,1193118.3331155772,1001843.7302662934,1372.0
2071,145485.26454834672,129859.65872153586,15625.605826810926,24746.0,22824366.300978776,18634407.809985768,2186.7677782573023,1100.6581222372788,471.71062381597613,45323.79924976724,5266720.981328987,4423838.891286492,1302.0
2072,169058.12761349764,144285.7724828009,24772.355130696673,19162.0,22530507.39696601,18932373.95253566,2378.8688884252338,1530.7374447801076,656.030333477189,45795.50987358311,6564239.250446552,5584344.442126167,1262.0
2073,133243.2671881076,104295.45440070669,28947.81278740089,16360.0,22245870.214786097,19218120.880674865,1832.4401942444924,1665.2082218976618,713.6606665275731,46451.54020706022,3785160.596323124,3337200.971222439,1165.0
2074,78781.89437474555,58727.518773165706,20054.37560157986,7625.0,21936497.323256385,19535111.332010616,1169.7971829027222,1282.7081359711372,549.7320582733478,47165.20087358795,41004.83302855008,33985.91451360028,1163.0
2075,88605.4462436441,79530.06289243177,9075.383351212315,2559.0,21625725.762810227,19850537.095273618,1509.3475536919445,818.8580280319053,350.93915487081597,47714.932931861105,1105126.7410059064,821737.768459738,1345.0
2076,69296.05100115504,55540.959067096956,13755.091934058015,1749.0,21385599.852612857,20090778.554527856,1059.0,1056.5432875843617,452.8042661075848,48065.87208673191,0.0,0.0,1059.0
2077,83869.46795725089,74331.46295663262,9538.005000618296,539.0,21110725.36627196,20366399.040868755,1414.38746175569,741.3000000000004,317.69999999999885,48518.67635283986,1603007.620709421,1241937.3087784585,1166.0
2078,78603.48609622785,65146.700228061934,13456.78586816593,183.0,20826023.368080024,20650785.99212262,1336.424179438533,990.0712232289862,424.3162385267063,48836.376352839776,701891.0829222989,532120.8971926859,1230.0
2079,77670.89062310182,66877.51848991767,10793.372133184168,0.0,20543946.95447362,20932520.492119312,1356.8881950147065,935.4969256069745,400.927253831561,49260.692591366496,517524.05696772033,354440.97507354454,1286.0
2080,101799.56021481473,90482.67524742636,11316.884967388361,0.0,20285876.270393275,21190032.288004905,1787.9214536437635,949.8217365102923,407.06645850441384,49661.61984519787,3901063.457279802,2659607.268218801,1256.0
2081,89207.94337290231,72654.64958131907,16553.293791583237,0.0,20013560.20042321,21461406.43652144,1449.7084733675383,1251.545017550635,536.3764360931248,50068.68630370238,2038478.8328719893,1498542.3668377055,1150.0
2082,75315.9602994193,61794.655781382055,13521.304518037236,0.0,19545530.594965335,21928713.352059256,1361.2974257716926,1014.7959313572791,434.91254201026345,50605.06273979526,623556.5683567675,466487.1288584865,1268.0
2083,115606.88044700403,105616.71808549343,9990.162361510549,0.0,19172979.968235973,22300783.68136265,2092.398681801179,952.9081980401847,408.38922773150836,51039.9752818059,5866547.977320821,3906993.409005914,1311.0
2084,85826.33216389135,65620.40925400946,20205.92290988189,0.0,18618857.404871117,22853719.112304173,1466.1480968195895,1464.6790772608347,627.7196045403545,51448.36450953724,1383899.352316744,1025740.4840979873,1261.0
2085,171444.57440677044,160422.06139228598,11022.513014484499,0.0,18084875.742694035,23387116.62638439,2902.156281142909,1026.3036677737232,439.84442904587735,52076.08411407771,12475579.644377064,8720781.405714514,1158.0
2086,81797.5267950864,47485.10446804529,34312.42232704112,0.0,17668284.805335034,23801612.9634286,1124.0,2031.50939680003,870.6468843428696,52515.92854312362,0.0,0.0,1124.0
2087,86387.93739990074,78968.21649178787,7419.720908112923,0.0,17226505.959361404,24243037.825066596,1699.7560916878115,786.7999999999997,337.19999999999874,53386.575427466414,4120651.897312441,2633780.4584390633,1173.0
2088,73789.45720889022,59125.36532442461,14664.091884465628,0.0,15446643.998283045,26022027.61592197,1425.1396187232208,1189.8292641814644,509.9268275063415,53723.77542746628,1269328.3145415504,870698.0936161167,1251.0
2089,70288.22936726766,60591.17200509356,9697.057362174086,0.0,15010956.578941334,26457270.89564512,1457.6896368881053,997.5977331062585,427.5418856169666,54233.70225497278,1812414.6141076738,1203448.1844405553,1217.0
2090,58081.395362440795,47886.064091048,10195.331271392792,0.0,14376329.587230647,27091343.197718717,1221.0,1020.3827458216766,437.30689106643376,54661.24414058962,0.0,0.0,1221.0
2091,53770.00670731579,46446.91549502989,7323.091212285919,0.0,13873630.964602608,27593716.82137238,1176.0,854.7000000000012,366.3000000000014,55098.55103165639,0.0,0.0,1176.0
2092,61742.15996629778,54446.81871990149,7295.341246396244,0.0,13325500.806787647,28141535.979187306,1414.5114803067145,823.2000000000007,352.8000000000013,55464.85103165601,588509.9615888257,347557.40153356834,1345.0
2093,99018.40262540743,90534.20148215494,8484.201143252556,0.0,12822972.34810781,28643644.92638685,2018.491104971545,990.1580362147045,424.35344409201474,55817.65103165618,7193906.534200363,4357455.524857725,1147.0
2094,128201.00583367629,110471.43233693679,17729.573496739533,0.0,12246000.14877813,29219514.831324317,2478.6411608835483,1412.9437734800758,605.54733149146,56242.00447574816,7835733.681201715,5833205.8044178225,1312.0
